ACF Ethanol Futures
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options CALL,C,5,0,11,40000,----,----,----,----,16.60,0,15.25,1,422
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options CALL,C,5,0,11,41000,----,13.10B,----,----,14.00,89,13.00,16,80
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options CALL,C,5,0,11,42000,----,----,----,----,11.90,0,11.05,0,34
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options CALL,C,5,0,11,43000,----,----,----,----,10.10,15,9.40,0,31
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options CALL,C,5,0,11,8000,----,----,----,----,294.50,0,290.00,0,0
MY JLY11 Soybean Meal Options CALL
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,10000,----,----,----,----,274.80,0,270.60,0,8
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,26000,----,----,----,----,115.25,0,111.10,0,634
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,28000,----,----,----,----,96.35,0,92.25,0,8
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,29000,----,----,----,----,87.30,0,83.30,0,21
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,30000,----,----,----,----,78.50,0,74.70,0,510
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,31000,----,----,----,----,70.15,30,66.50,0,500
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,32000,----,----,----,----,62.25,30,58.80,0,101
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,33000,----,----,----,----,55.15,5,52.05,31,412
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,34000,----,47.40B,----,----,48.75,0,45.85,0,1122
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,35000,----,41.65B,----,----,42.95,0,40.35,0,2182
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,36000,----,36.50B,----,----,37.85,0,35.45,3,168
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,37000,----,31.90B,----,----,33.30,0,31.10,1,510
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,38000,----,27.85B,----,----,29.25,5,27.35,31,1945
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,39000,----,24.30B,----,----,25.75,0,24.10,0,80
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,40000,----,----,----,----,22.70,0,21.25,1,1385
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,41000,----,----,----,----,20.05,0,18.75,0,96
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,42000,----,16.70B,----,----,17.75,0,16.60,0,213
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,44000,----,----,----,----,14.00,0,13.15,0,25
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,45000,----,----,----,----,12.50,0,11.75,0,103
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,48000,----,----,----,----,9.10,0,8.80,0,14
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options CALL,C,7,0,11,8000,----,----,----,----,294.80,0,290.60,0,0
MY AUG11 Soybean Meal Options CALL
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,26000,----,----,----,----,105.30,0,101.45,0,220
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,30000,----,----,----,----,70.00,0,66.60,0,0
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,31000,----,----,----,----,62.45,0,59.30,0,0
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,32000,----,----,----,----,55.55,0,52.60,0,2
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,33000,----,----,----,----,49.25,0,46.50,0,0
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,35000,----,----,----,----,38.65,0,36.40,0,2
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,41000,----,----,----,----,19.00,0,17.90,0,20
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options CALL,C,8,0,11,8000,----,----,----,----,284.30,0,280.30,0,0
MY SEP11 Soybean Meal Options CALL
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,26000,----,----,----,----,94.65,0,90.95,0,176
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,30000,----,----,----,----,61.70,0,58.65,0,4
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,32000,----,----,----,----,49.10,0,46.40,0,17
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,33000,----,----,----,----,43.70,0,41.20,0,95
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,34000,----,----,----,----,38.95,0,36.60,0,3
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,35000,----,----,----,----,34.70,0,32.50,0,358
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,36000,----,----,----,----,30.95,0,28.95,0,50
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,37000,----,----,----,----,27.70,0,25.90,0,2
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,38000,----,----,----,----,24.85,0,23.20,0,46
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,39000,----,----,----,----,22.35,0,20.85,0,4
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,40000,----,----,----,----,20.10,0,18.75,0,469
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,42000,----,----,----,----,16.40,0,15.30,0,1
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options CALL,C,9,0,11,8000,----,----,----,----,272.50,0,268.50,0,0
MY OCT11 Soybean Meal Options CALL
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,29000,----,----,----,----,57.45,0,54.60,0,0
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,30000,----,----,----,----,51.10,0,48.40,0,257
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,31000,----,----,----,----,45.50,0,42.90,0,495
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,32000,----,----,----,----,40.50,0,38.00,0,1
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,33000,----,----,----,----,36.00,0,33.75,0,2
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,34000,----,----,----,----,32.00,0,30.00,0,0
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options CALL,C,10,0,11,35000,----,----,----,----,28.60,0,26.75,0,495
MY DEC11 Soybean Meal Options CALL
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,28000,----,----,----,----,64.30,0,61.30,0,0
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,29000,----,----,----,----,57.80,0,54.95,0,404
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,30000,----,----,----,----,51.95,0,49.35,0,909
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,31000,----,----,----,----,46.65,0,44.25,0,568
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,32000,----,----,----,----,41.90,0,39.75,0,220
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,33000,----,----,----,----,37.70,0,35.70,0,460
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,34000,----,----,----,----,34.05,3,32.10,0,150
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,35000,----,----,----,----,30.75,0,28.90,0,1253
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,36000,----,----,----,----,27.85,0,26.15,0,57
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,37000,----,----,----,----,25.25,0,23.75,0,3
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,40000,----,----,----,----,19.20,0,18.05,0,221
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options CALL,C,12,0,11,42000,----,----,----,----,16.25,3,15.25,0,8
MY FEB11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY FEB11 Soybean Meal Options PUT,P,2,0,11,33000,----,----,----,----,.85,0,1.25,0,103
12/31/10 06:00 PM,MY FEB11 Soybean Meal Options PUT,P,2,0,11,34000,----,----,1.65A,----,1.65,0,2.30,0,135
12/31/10 06:00 PM,MY FEB11 Soybean Meal Options PUT,P,2,0,11,35000,----,----,3.10A,----,3.15,320,4.30,0,375
12/31/10 06:00 PM,MY FEB11 Soybean Meal Options PUT,P,2,0,11,36000,5.80,5.80,5.80,----,5.95,322,7.65,0,50
12/31/10 06:00 PM,MY FEB11 Soybean Meal Options PUT,P,2,0,11,37000,----,----,10.10A,----,10.00,0,12.30,0,300
MY MAR11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,10000,----,----,----,----,.05,0,.05,0,0
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,20000,----,----,----,----,.05,0,.05,0,103
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,21000,----,----,----,----,.05,0,.05,0,0
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,22000,----,----,----,----,.05,0,.05,0,209
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,23000,----,----,----,----,.05,0,.05,0,120
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,24000,----,----,----,----,.05,0,.05,0,399
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,25000,----,----,----,----,.05,0,.05,0,170
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,26000,----,----,----,----,.10,0,.10,0,423
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,27000,----,----,----,----,.15,0,.15,0,425
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,28000,----,----,----,----,.20,0,.20,0,1441
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,29000,----,----,----,----,.30,0,.35,0,624
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,30000,----,----,----,----,.55,0,.65,2,1044
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,31000,----,----,----,----,1.00,0,1.20,0,920
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,32000,1.75,2.00,1.75,2.00,1.75,171,2.10,228,1846
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,33000,----,----,3.00A,3.00A,2.85,153,3.45,0,1395
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,34000,5.00,5.00,4.90A,----,4.75,1,5.65,26,1809
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,35000,----,----,7.50A,8.00A,7.40,200,8.75,110,1865
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,36000,10.50,11.00,10.50,----,10.90,12,12.75,1,25
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,37000,15.00,15.00,15.00,15.00,15.70,57,17.95,0,354
12/31/10 06:00 PM,MY MAR11 Soybean Meal Options PUT,P,3,0,11,8000,----,----,----,----,.05,0,.05,0,0
MY MAY11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,10000,----,----,----,----,.05,0,.05,0,0
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,20000,----,----,----,----,.05,0,.05,0,10
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,22000,----,----,----,----,.10,0,.10,0,221
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,23000,----,----,----,----,.10,0,.10,0,50
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,25000,----,----,----,----,.15,0,.15,0,31
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,26000,----,----,----,----,.25,0,.30,0,5630
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,27000,----,----,----,----,.50,0,.50,0,1106
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,28000,----,----,----,----,.80,0,.85,0,854
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,29000,----,----,----,----,1.30,0,1.40,0,519
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,30000,----,----,----,----,2.05,0,2.30,0,595
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,31000,----,----,----,----,3.10,0,3.50,0,834
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,32000,----,----,----,----,4.55,89,5.15,0,390
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,33000,----,----,7.00A,----,6.80,0,7.65,0,222
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,34000,----,----,9.95A,----,9.75,0,10.80,0,137
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,35000,----,----,13.70A,----,13.35,0,14.65,104,105
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,36000,17.00,17.00,17.00,17.00,17.80,57,19.45,0,0
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,37000,----,----,24.00A,----,22.90,15,24.95,0,0
12/31/10 06:00 PM,MY MAY11 Soybean Meal Options PUT,P,5,0,11,8000,----,----,----,----,.05,0,.05,0,0
MY JLY11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,10000,----,----,----,----,.05,0,.10,0,0
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,22000,----,----,----,----,.10,0,.10,0,11
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,23000,----,----,----,----,.20,0,.20,0,5
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,24000,----,----,----,----,.30,0,.30,0,79
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,25000,----,----,----,----,.50,0,.50,0,32
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,26000,----,----,----,----,.80,0,.80,0,2170
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,27000,----,----,----,----,1.20,0,1.25,0,1532
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,28000,----,----,1.75A,----,1.85,0,1.95,0,746
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,29000,----,----,----,----,2.80,0,3.00,0,545
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,30000,----,----,----,----,4.00,0,4.35,0,1673
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,31000,5.00,5.00,5.00,5.00,5.60,57,6.15,0,1150
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,32000,----,----,----,----,7.65,0,8.40,1,801
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,33000,----,----,11.00A,11.00A,10.55,0,11.60,0,2174
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,34000,----,----,15.30A,----,14.10,0,15.40,1,684
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,35000,----,----,19.50A,----,18.25,0,19.85,3,803
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,36000,----,----,24.35A,----,23.10,0,24.90,0,50
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,37000,----,----,----,----,28.50,0,30.50,0,195
12/31/10 06:00 PM,MY JLY11 Soybean Meal Options PUT,P,7,0,11,8000,----,----,----,----,.05,0,.05,0,0
MY AUG11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,23000,----,----,----,----,.40,0,.50,0,40
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,26000,----,----,----,----,1.40,0,1.50,0,0
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,28000,----,----,----,----,2.95,0,3.20,0,13
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,29000,----,----,----,----,4.10,0,4.50,0,44
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,30000,5.50,5.50,5.50,5.50,6.00,57,6.60,0,814
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,31000,----,----,----,----,8.40,0,9.25,0,360
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,32000,----,----,----,----,11.45,0,12.50,0,20
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,33000,----,----,----,----,15.10,0,16.35,0,23
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,35000,----,----,----,----,24.40,0,26.15,0,0
12/31/10 06:00 PM,MY AUG11 Soybean Meal Options PUT,P,8,0,11,8000,----,----,----,----,.05,0,.05,0,0
MY SEP11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,25000,----,----,----,----,1.85,0,2.00,0,5
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,26000,----,----,----,----,2.60,0,2.85,0,67
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,27000,----,----,----,----,3.55,0,3.95,0,74
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,28000,----,----,----,----,4.75,0,5.40,0,54
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,29000,----,----,----,----,6.85,0,7.65,0,33
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,30000,9.00,9.00,9.00,9.00,9.50,57,10.40,0,132
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,32000,----,----,----,----,16.80,0,18.05,0,250
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,33000,----,----,----,----,21.35,0,22.80,0,20
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,34000,----,----,----,----,26.50,0,28.15,0,200
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,35000,----,----,----,----,32.20,0,34.00,0,200
12/31/10 06:00 PM,MY SEP11 Soybean Meal Options PUT,P,9,0,11,8000,----,----,----,----,.05,0,.05,0,0
MY OCT11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,26000,----,----,----,----,4.40,0,4.75,0,123
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,27000,----,----,----,----,6.05,0,6.65,0,6
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,28000,----,----,----,----,8.15,0,9.00,0,43
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,29000,----,----,----,----,11.15,0,12.15,0,90
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,30000,----,----,----,----,14.75,0,15.90,0,200
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,31000,----,----,----,----,19.05,0,20.35,0,13
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,32000,----,----,----,----,24.00,0,25.40,0,1510
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,33000,----,----,----,----,29.45,0,31.05,0,750
12/31/10 06:00 PM,MY OCT11 Soybean Meal Options PUT,P,10,0,11,34000,----,----,----,----,35.40,0,37.25,0,700
MY DEC11 Soybean Meal Options PUT
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,25000,----,----,----,----,4.65,0,5.00,0,57
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,26000,----,----,----,----,6.30,0,6.80,0,465
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,27000,----,----,----,----,8.35,3,9.00,0,476
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,28000,10.50,10.50,10.50,10.50,11.20,57,12.05,0,1608
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,29000,----,----,----,----,14.60,0,15.65,0,633
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,30000,----,----,----,----,18.70,0,19.95,0,815
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,31000,----,----,----,----,23.35,0,24.80,0,125
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,32000,----,----,----,----,28.50,0,30.20,0,1029
12/31/10 06:00 PM,MY DEC11 Soybean Meal Options PUT,P,12,0,11,33000,----,----,----,----,34.25,0,----,0,0
SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,1000,37'0,37'0,37'0,37'0,35'4,1,35'0,25,2480
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,1100,----,----,----,----,31'4,0,31'0,0,50
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,1200,----,----,----,----,28'4,0,28'0,0,800
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,1500,----,----,----,----,22'4,0,22'0,0,2045
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,1600,----,----,----,----,21'0,0,20'4,0,60
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,200,----,----,----,----,84'7,0,82'6,0,0
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,2000,----,----,----,----,13'4,0,13'0,0,4
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,300,----,----,----,----,76'0,0,74'0,0,300
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,400,----,----,----,----,68'2,0,66'2,0,50
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,500,----,----,----,----,61'0,0,59'2,0,555
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,800,----,----,----,----,43'0,0,42'6,0,365
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop CALL,C,7,0,11,900,----,----,----,----,40'0,0,39'6,0,0
SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,200,----,----,----,----,1'7,0,2'0,0,850
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,300,----,----,----,----,3'0,0,3'2,0,405
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,400,----,----,----,----,5'2,0,5'4,0,200
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,500,----,----,----,----,8'0,0,8'4,0,200
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,600,----,----,----,----,11'6,0,12'4,0,300
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,700,----,----,----,----,15'4,0,17'0,0,2450
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,800,17'0,17'0,17'0,17'0,20'0,1,22'0,0,1425
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,900,----,----,----,----,27'0,0,29'0,0,2850
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,-100,----,----,----,----,'7,0,1'0,0,0
SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,200,----,----,----,----,1'7,0,2'0,0,850
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,300,----,----,----,----,3'0,0,3'2,0,405
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,400,----,----,----,----,5'2,0,5'4,0,200
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,500,----,----,----,----,8'0,0,8'4,0,200
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,600,----,----,----,----,11'6,0,12'4,0,300
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,700,----,----,----,----,15'4,0,17'0,0,2450
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,800,17'0,17'0,17'0,17'0,20'0,1,22'0,0,1425
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,900,----,----,----,----,27'0,0,29'0,0,2850
12/31/10 06:00 PM,SC5 JLY11 Soybean CSO - Old Crop / New Crop PUT,P,7,0,11,-100,----,----,----,----,'7,0,1'0,0,0
WZ FEB11 Wheat Options CALL
12/31/10 06:00 PM,WZ FEB11 Wheat Options CALL,C,2,0,11,6800,----,----,----,----,114'6,0,105'4,0,1
12/31/10 06:00 PM,WZ FEB11 Wheat Options CALL,C,2,0,11,6900,----,----,----,----,105'1,0,96'0,0,9
12/31/10 06:00 PM,WZ FEB11 Wheat Options CALL,C,2,0,11,6950,----,----,----,----,100'2,0,91'3,0,5
